Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX,ID_TRIP,ID_SALES,Program_Code,From_Grade,To_Grade,Group_State,Days,Travel_Type,Cancelled_Pax,SPR_Product_Type,FPP,Total_Pax,GroupGradeType,MajorProgramCode,FPP_to_School_enrollment,Retained,Region,School_Type,Parent_Meeting_Flag,MDR_Low_Grade,MDR_High_Grade,Total_School_Enrollment,Income_Level,SPR_New_Existing,NumberOfMeetingswithParents,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,Days_from_Initial_System_to_Departure,Days_from_Latest_RPL_to_Departure,Has_Early_RPL,Days_from_FirstMeeting_to_Departure,Days_from_LastMeeting_to_Departure,Days_from_Deposit_to_Departure,Days_from_Departure_to_Return,Days_between_Meetings,Days_between_System_and_FirstMeeting,Days_between_System_and_LastMeeting,Cancellation_Rate,Revenue_per_PAX,Deposit_Ratio,Insurance_Cancellation_Rate,Months_to_Departure,Past_Bookings,Initial_Year,Initial_Season,Grade_Span,Departure_Season
1553,6,2,0.330160338168997,0.135771902114415,0,1494,0.868647194336812,2,4866,HD4866A,HD,10.0,10.0,KS,8,A,2,East Coast,20,25,Middle->Middle,H,0.049314335840247,1,Other,PUB,0,6.0,8.0,448,5.0,0,1,236.0,232.0,428,274,1,236,232,210,8,4,192,196,0.07407407407407407,59.76,62.12,0.3333333333333333,7,15.0,2018,1,0.0,2
811,24,4,0.389654818754461,0.052984805131901,0,866,0.897718782584425,6,4874,HD4874A,HD,6.0,7.0,IL,10,A,6,East Coast,75,79,Middle->Middle,H,0.183271223445086,0,Other,PUB,1,6.0,8.0,349,8.0,0,1,202.0,218.0,234,230,1,202,218,182,10,-16,32,16,0.07058823529411765,10.962025316455696,10.265822784810126,0.16666666666666666,6,83.0,2018,3,1.0,2
794,12,2,0.357592911525495,0.179061722788935,0,823,0.885286974842743,3,4880,HD4880T,HD,10.0,10.0,IL,17,T,3,East Coast,38,37,Middle->Middle,H,0.108612223700718,1,Other,PUB,1,6.0,8.0,307,11.0,0,2,381.0,280.0,485,279,1,381,280,228,17,101,104,205,0.075,22.243243243243242,21.45945945945946,0.16666666666666666,8,10.0,2018,0,0.0,2
2110,15,3,0.437238362562344,0.165123234940161,0,2144,0.947239350870257,2,4883,CD4883A,CD,7.0,8.0,CA,14,A,7,East Coast,43,42,PK->Middle,C,0.221863126639524,0,Northern California,CAT,1,1.0,8.0,170,11.0,1,2,420.0,242.0,449,248,1,420,242,229,14,178,29,207,0.14285714285714285,51.04761904761905,50.23809523809524,0.2,7,11.0,2018,0,1.0,2
1434,4,1,0.575410578316425,0.34276281260474,0,1622,0.846345146837251,1,4888,HD4888A,HD,10.0,10.0,NE,17,A,1,East Coast,6,8,PK->Middle,H,0.017961855408938,1,Other,CAT,1,1.0,8.0,362,15.0,1,2,370.0,231.0,391,252,1,370,231,195,17,139,21,160,0.1111111111111111,202.75,179.25,0.25,7,42.0,2018,1,0.0,2
993,43,3,0.688424434478487,0.283933849082527,0,929,0.897993888459642,5,4895,HD4895A,HD,7.0,7.0,MA,11,A,2,East Coast,77,72,Middle->Middle,H,0.065839687336792,1,Other,PUB,0,6.0,8.0,958,16.0,1,1,236.0,232.0,269,264,0,236,232,196,11,4,33,37,0.02702702702702703,12.902777777777779,13.791666666666666,0.06976744186046512,6,39.0,2018,3,0.0,2
2148,31,1,0.678056369004786,0.08544425316553,0,2063,0.979274343041895,3,4899,HD4899A,HD,9.0,9.0,CA,11,A,1,East Coast,48,50,Middle->Middle,H,0.074471132058741,1,Northern California,PUB,0,6.0,8.0,582,15.0,0,1,236.0,232.0,280,210,0,236,232,174,11,4,44,48,0.0196078431372549,41.26,42.96,0.03225806451612903,5,156.0,2018,2,0.0,1
1363,30,2,0.590747117386317,0.380930458355415,0,1280,0.926798893302671,4,490,HD490A,HD,9.0,9.0,NE,14,A,3,East Coast,54,62,Middle->Middle,H,0.081339132998065,1,Other,PUB,1,6.0,8.0,596,14.0,0,1,269.0,277.0,426,279,1,269,277,208,14,-8,157,149,0.046153846153846156,20.64516129032258,21.983870967741936,0.06666666666666667,7,36.0,2018,1,0.0,2
2479,18,1,0.522941351257094,0.125308468054781,0,2997,0.93727202147425,2,492,HD492A,HD,6.0,6.0,CA,17,A,1,East Coast,42,38,PK->Middle,H,0.14008416149026,1,Northern California,CAT,0,1.0,8.0,237,12.0,1,1,236.0,232.0,387,261,1,236,232,196,17,4,151,155,0.02564102564102564,78.86842105263158,65.23684210526316,0.05555555555555555,7,100.0,2018,1,0.0,2
1580,34,10,0.674908558493068,0.161982543565206,0,1533,0.982961752203686,3,4923,HD4923A,HD,9.0,9.0,TX,13,A,11,East Coast,53,48,Middle->Middle,H,0.063879371898778,1,Dallas,PUB,1,6.0,8.0,779,3.0,0,1,192.0,187.0,375,213,1,192,187,150,13,5,183,188,0.1864406779661017,31.9375,32.916666666666664,0.29411764705882354,5,53.0,2018,1,0.0,1
1743,21,8,0.556642736714375,0.475002791479263,0,1781,0.905996926283584,5,4926,HC4926A,HC,11.0,12.0,NE,17,A,10,East Coast,42,39,K->High,H,0.116720916267232,0,Other,PUB,1,2.0,12.0,279,9.0,1,1,752.0,759.0,775,282,1,752,759,247,17,-7,23,16,0.20408163265306123,45.666666666666664,44.69230769230769,0.38095238095238093,9,0.0,2017,1,1.0,2
737,3,3,0.191286382093071,0.217301812647201,1,836,0.967800244489163,1,4933,HS4933A,HS,2.0,2.0,CA,13,A,2,CA History,15,18,Middle->Middle,H,0.155603330459728,1,Southern California,CHD,0,7.0,8.0,90,15.0,1,1,236.0,232.0,372,259,0,236,232,208,13,4,136,140,0.1,46.44444444444444,40.94444444444444,1.0,7,63.0,2018,1,0.0,2
1705,20,5,0.82490679625288,0.44604458196865,0,1893,0.857733796460511,4,4939,HD4939A,HD,9.0,9.0,TX,16,A,5,East Coast,22,28,Middle->Middle,H,0.034187464285851,1,Dallas,PUB,1,6.0,8.0,779,11.0,1,1,262.0,267.0,424,298,1,262,267,227,16,-5,162,157,0.15151515151515152,67.60714285714286,60.892857142857146,0.25,8,91.0,2018,1,0.0,2
1376,14,3,0.478624819911565,0.181200565825628,0,1659,0.821147136610064,5,4957,HD4957A,HD,10.0,10.0,TX,18,A,3,East Coast,27,33,Middle->Middle,H,0.06647974756593715,1,Dallas,CHD,1,6.0,8.0,591,7.0,0,1,180.0,183.0,390,188,1,180,183,142,18,-3,210,207,0.08333333333333333,50.27272727272727,41.696969696969695,0.21428571428571427,5,37.0,2018,0,0.0,1
2169,34,5,0.661683095520862,0.158775729142619,0,2197,0.919756890841319,5,4964,HC4964A,HC,8.0,8.0,CA,23,A,6,East Coast,50,61,Middle->Middle,H,0.043759036736322,1,Northern California,PUB,1,6.0,8.0,1100,14.0,1,1,207.0,217.0,381,248,1,207,217,196,23,-10,174,164,0.08955223880597014,36.01639344262295,35.557377049180324,0.14705882352941177,7,65.0,2018,1,0.0,2
699,18,1,0.615105713158746,0.190492518095588,0,636,0.94797444985207,2,4976,CD4976T,CD,6.0,6.0,NC,12,T,1,East Coast,31,34,K->Middle,C,0.132874607740131,1,Other,CAT,1,2.0,8.0,230,8.0,0,1,224.0,240.0,395,258,1,224,240,206,12,-16,171,155,0.02857142857142857,18.705882352941178,20.558823529411764,0.05555555555555555,7,0.0,2018,1,0.0,2
737,1,0,0.060111303530622,0.217301812647201,0,742,0.889764590551508,2,498,HVP498T,HVP,9.0,12.0,KY,12,T,3,East Coast,16,19,PK->High,H,0.069337632539329,0,Other,PUB,1,1.0,12.0,223,6.0,1,1,436.0,430.0,449,453,1,436,430,194,12,6,13,19,0.13636363636363635,39.05263157894737,38.78947368421053,0.0,6,1.0,2018,0,3.0,2
827,29,1,0.566763658880616,0.228160405160177,0,863,0.910260758564244,3,4994,HD4994T,HD,6.0,6.0,IN,13,T,3,East Coast,43,58,Middle->Middle,H,0.0930286579051,1,Other,PUB,1,6.0,8.0,557,6.0,1,1,258.0,247.0,425,313,1,258,247,226,13,11,167,178,0.04918032786885246,14.879310344827585,14.258620689655173,0.034482758620689655,7,21.0,2018,1,0.0,2
1855,7,1,0.634780583397565,0.07214777219623,0,1711,0.90824608669458,1,50,HD50A,HD,8.0,8.0,CO,14,A,1,East Coast,13,13,PK->Middle,H,0.023690086809248,0,Other,PUB,1,1.0,6.0,520,14.0,0,1,230.0,226.0,410,252,1,230,226,204,14,4,180,184,0.07142857142857142,131.6153846153846,142.69230769230768,0.14285714285714285,6,52.0,2018,1,0.0,2
1848,27,4,0.876611524505728,0.207306180394504,0,1656,0.910141821799138,3,5005,HD5005A,HD,10.0,10.0,LA,17,A,4,East Coast,38,36,Middle->High,H,0.06647974756593715,0,Other,CHD,1,7.0,12.0,591,9.0,1,1,241.0,242.0,408,300,1,241,242,221,17,-1,167,166,0.1,46.0,51.333333333333336,0.14814814814814814,7,20.0,2018,1,0.0,2
356,69,5,0.544689292617059,0.14565143872892,1,385,0.97060374815479,5,51,HS51A,HS,4.0,4.0,CA,3,A,5,CA History,134,138,K->Elementary,H,0.219210523782352,1,Southern California,PUB,1,2.0,5.0,656,16.0,1,1,265.0,271.0,414,306,1,265,271,220,3,-6,149,143,0.03496503496503497,2.789855072463768,2.579710144927536,0.07246376811594203,7,46.0,2018,1,0.0,2
833,34,5,0.672298205278853,0.14438530988185,1,822,0.907806738522189,3,517,HD517T,HD,10.0,10.0,MI,19,T,8,East Coast,44,60,Middle->Middle,H,0.12347518052684,1,Other,PUB,1,6.0,8.0,406,12.0,0,1,257.0,245.0,380,247,1,257,245,191,19,12,123,135,0.11764705882352941,13.7,13.883333333333333,0.14705882352941177,6,59.0,2018,1,0.0,2
2206,17,5,0.607420274945368,0.429883624424109,1,2011,0.866876887757748,3,52,CD52A,CD,6.0,6.0,WA,26,A,6,East Coast,32,32,PK->High,C,0.024320327197792,1,Pacific Northwest,CHD,1,1.0,12.0,1058,5.0,0,1,228.0,221.0,423,230,1,228,221,188,26,7,195,202,0.15789473684210525,62.84375,68.9375,0.29411764705882354,6,3.0,2018,0,0.0,2
1502,12,7,0.882289006725968,0.524883187477144,0,1386,0.873721577827147,2,524,HD524A,HD,11.0,11.0,MN,17,A,7,East Coast,12,15,Middle->High,H,0.019886316178836,1,Other,PUB,1,7.0,9.0,745,12.0,0,2,400.0,264.0,390,294,1,400,264,238,17,136,-10,126,0.3181818181818182,92.4,100.13333333333334,0.5833333333333334,8,41.0,2018,1,0.0,2
591,3,0,0.17351677139937,0.217301812647201,1,550,0.876354803125061,2,537,HS537A,HS,5.0,6.0,CA,9,A,3,CA History,19,22,PK->Middle,H,0.104686056847511,0,Southern California,CHD,1,1.0,8.0,166,12.0,1,2,235.0,226.0,605,258,0,235,226,172,9,9,370,379,0.12,25.0,26.863636363636363,0.0,6,1.0,2017,3,1.0,2
2245,20,1,0.755277656232201,0.300343598195015,0,1965,0.88979896914359,3,540,HC540A,HC,8.0,8.0,CO,13,A,2,East Coast,24,29,Middle->Middle,H,0.099405182727566,1,Other,PUB,1,6.0,8.0,239,11.0,1,1,250.0,241.0,461,285,1,250,241,226,13,9,211,220,0.06451612903225806,67.75862068965517,77.41379310344827,0.05,8,6.0,2018,0,0.0,2
744,10,0,0.233427589812393,0.021832315023205,1,802,0.984780001831169,1,548,HS548A,HS,4.0,5.0,CA,8,A,0,CA History,37,37,PK->Middle,H,0.17829592337475,0,Southern California,CHD,1,1.0,6.0,207,15.0,0,1,212.0,221.0,243,252,0,212,221,204,8,-9,31,22,0.0,21.675675675675677,20.10810810810811,0.0,7,112.0,2018,2,1.0,2
1567,22,9,0.617909563501666,0.162437693114415,0,1718,0.914615367771829,3,55,HD55A,HD,7.0,8.0,OK,9,A,15,East Coast,34,38,PK->Middle,H,0.10967515014517,0,Other,PUB,1,1.0,8.0,362,2.0,1,1,221.0,209.0,437,228,1,221,209,177,9,12,216,228,0.2830188679245283,45.21052631578947,41.23684210526316,0.4090909090909091,5,3.0,2018,0,1.0,1
2502,7,5,0.137193068276123,0.205542640028729,0,2688,0.958501023575867,3,551,HC551A,HC,7.0,7.0,CA,22,A,6,East Coast,51,51,PK->Middle,H,0.082644706418809,1,Northern California,CAT,1,1.0,8.0,608,16.0,1,2,461.0,243.0,484,492,1,461,243,370,22,218,23,241,0.10526315789473684,52.705882352941174,49.05882352941177,0.7142857142857143,13,32.0,2018,0,0.0,2
1727,2,3,0.51380854277522,0.217301812647201,0,1761,0.797659039785547,1,552,HD552A,HD,8.0,8.0,CO,8,A,6,East Coast,5,5,Middle->Middle,H,0.006807403158874,1,Other,PUB,1,6.0,8.0,576,7.0,0,1,256.0,274.0,390,281,0,256,274,217,8,-18,134,116,0.5454545454545454,352.2,345.4,1.5,8,59.0,2018,1,0.0,2
761,1,0,0.057510003581677,0.217301812647201,0,796,0.877494922998178,2,556,HVP556T,HVP,7.0,10.0,KY,23,T,3,East Coast,15,21,PK->High,H,0.06733694954042,0,Other,PUB,1,1.0,12.0,246,6.0,0,1,442.0,432.0,460,446,1,442,432,189,23,10,18,28,0.125,37.904761904761905,36.23809523809524,0.0,6,0.0,2018,0,3.0,2
2055,7,2,0.614664584268152,0.217301812647201,0,1960,0.938674160713129,1,578,HD578A,HD,8.0,8.0,CA,11,A,2,East Coast,11,12,Middle->Middle,H,0.02224847749865,0,Northern California,PUB,1,6.0,8.0,523,14.0,1,2,225.0,191.0,349,238,0,225,191,163,11,34,124,158,0.14285714285714285,163.33333333333334,171.25,0.2857142857142857,5,119.0,2018,1,0.0,2
1858,4,12,0.435231923959344,0.222414710274902,0,1711,0.694683806230841,4,585,HN585A,HN,6.0,6.0,FL,16,A,11,East Coast,8,14,K->Elementary,H,0.019745056577375,1,Other,PUB,1,2.0,5.0,451,4.0,1,1,236.0,232.0,341,248,1,236,232,181,16,4,105,109,0.44,122.21428571428571,132.71428571428572,3.0,6,3.0,2018,1,0.0,2
1803,14,1,0.534473420451928,0.095711787201642,0,1847,0.881257114226344,3,6,HC6A,HC,6.0,8.0,OK,23,A,2,East Coast,27,28,PK->Middle,H,0.027577447344281,0,Other,PUB,1,1.0,8.0,945,11.0,1,1,250.0,252.0,271,245,0,250,252,230,23,-2,21,19,0.06666666666666667,65.96428571428571,64.39285714285714,0.07142857142857142,8,2.0,2018,3,2.0,2
378,5,1,0.149561363698208,0.217301812647201,0,392,0.919442753520013,2,607,HVP607T,HVP,9.0,11.0,NC,7,T,2,East Coast,30,34,Middle->Middle,H,0.075525373534868,0,Other,PUB,1,6.0,8.0,462,2.0,1,1,79.0,69.0,123,132,0,79,69,61,7,10,44,54,0.05555555555555555,11.529411764705882,11.117647058823529,0.2,2,9.0,2018,3,2.0,1
1661,24,6,0.699481605173344,0.072551187775794,0,1708,0.927058214810642,4,614,HD614A,HD,9.0,9.0,TX,23,A,8,East Coast,42,45,Middle->Middle,H,0.061908473543448,1,Houston,PUB,1,6.0,8.0,642,0.0,0,1,181.0,188.0,316,193,1,181,188,156,23,-7,135,128,0.1509433962264151,37.955555555555556,36.91111111111111,0.25,5,104.0,2018,1,0.0,1
841,15,4,0.267055852068007,0.021277973401528,0,879,0.883439306926701,5,633,HD633T,HD,8.0,8.0,MI,19,T,8,East Coast,59,58,Middle->Middle,H,0.231353257536897,0,Other,PUB,1,6.0,8.0,267,8.0,0,1,202.0,202.0,544,235,1,202,202,161,19,0,342,342,0.12121212121212122,15.155172413793103,14.5,0.26666666666666666,5,2.0,2017,3,0.0,2
1935,13,8,0.525004795209184,0.239882253247302,0,1814,0.909363179756014,2,638,HD638A,HD,5.0,6.0,CO,16,A,10,East Coast,32,32,Middle->High,H,0.099093373271429,0,Other,PUB,1,7.0,12.0,296,13.0,1,1,277.0,281.0,464,291,1,277,281,233,16,-4,187,183,0.23809523809523808,56.6875,60.46875,0.6153846153846154,8,26.0,2018,0,1.0,2
1370,50,5,0.786787726198867,0.341861087091744,0,1278,0.935129844331135,6,643,HD643A,HD,9.0,9.0,IL,15,A,5,East Coast,77,76,PK->Middle,H,0.100768162379188,1,Other,CAT,1,1.0,8.0,701,15.0,0,1,223.0,227.0,425,247,1,223,227,201,15,-4,202,198,0.06172839506172839,16.81578947368421,18.026315789473685,0.1,7,13.0,2018,0,0.0,2
1228,68,6,0.669075411810252,0.216963585767762,1,1259,0.928586473497802,8,657,HD657A,HD,10.0,10.0,OH,11,A,14,East Coast,100,97,Middle->Middle,H,0.155547028481882,0,Other,PUB,1,7.0,8.0,708,11.0,0,1,259.0,260.0,437,272,1,259,260,223,11,-1,178,177,0.12612612612612611,12.97938144329897,12.65979381443299,0.08823529411764706,8,13.0,2018,0,0.0,2
425,19,1,0.232527621932577,0.210290099080208,1,409,0.979286726741796,3,66,HS66A,HS,6.0,6.0,CA,1,A,3,CA History,63,81,K->Elementary,H,0.121635711805578,1,Southern California,PUB,0,2.0,5.0,625,16.0,1,1,236.0,232.0,346,240,1,236,232,197,1,4,110,114,0.03571428571428571,5.049382716049383,5.246913580246914,0.05263157894736842,7,71.0,2018,1,0.0,2
708,72,6,0.473473397168084,0.418523117301768,0,728,0.948643150640274,17,663,HD663T,HD,10.0,10.0,NH,18,T,10,East Coast,160,184,Middle->Middle,H,0.304627223417669,1,Other,PUB,1,6.0,8.0,502,15.0,1,2,372.0,254.0,426,274,1,372,254,214,18,118,54,172,0.05154639175257732,3.9565217391304346,3.847826086956522,0.08333333333333333,7,0.0,2018,1,0.0,2
2529,7,1,0.235208558005687,0.23005107847837,0,2745,0.935790598840332,3,664,HC664A,HC,10.0,10.0,OR,19,A,5,East Coast,27,36,Middle->Middle,H,0.054784333539068,1,Pacific Northwest,PUB,1,6.0,8.0,570,4.0,0,1,193.0,188.0,349,212,1,193,188,127,19,5,156,161,0.12195121951219512,76.25,70.25,0.14285714285714285,4,13.0,2018,1,0.0,1
1745,25,3,0.500291415896067,0.202025889646205,0,1729,0.929256847441994,4,666,HD666A,HD,9.0,9.0,MO,10,A,3,East Coast,38,47,Middle->Middle,H,0.066784036604022,0,Other,PUB,1,6.0,7.0,667,10.0,0,1,295.0,296.0,482,298,1,295,296,248,10,-1,187,186,0.06,36.787234042553195,37.12765957446808,0.12,8,17.0,2018,1,0.0,2
1743,19,2,0.628555751355858,0.394085854007654,0,1989,0.906744721496428,3,674,HD674A,HD,9.0,9.0,TX,11,A,2,East Coast,39,34,PK->High,H,0.10365467664121,1,Houston,CHD,1,1.0,12.0,307,12.0,1,1,212.0,224.0,429,427,1,212,224,306,11,-12,217,205,0.05555555555555555,58.5,51.26470588235294,0.10526315789473684,10,27.0,2018,0,0.0,2
1729,6,5,0.589098538607023,0.581475281425309,0,1615,0.900259552297134,1,676,HD676A,HD,8.0,9.0,TX,12,A,4,East Coast,10,12,Elementary->Middle,H,0.010858856518494,1,Dallas,PUB,1,5.0,6.0,916,5.0,0,2,383.0,254.0,415,422,1,383,254,227,12,129,32,161,0.25,134.58333333333334,144.08333333333334,0.8333333333333334,8,92.0,2018,1,1.0,2
2009,22,18,0.569159789527491,0.102800833207954,0,2112,0.951187232136887,4,677,HD677A,HD,8.0,10.0,WA,9,A,26,East Coast,44,41,Middle->High,H,0.051680903421693,0,Pacific Northwest,PUB,1,7.0,9.0,686,12.0,0,2,335.0,167.0,395,196,1,335,167,147,9,168,60,228,0.3880597014925373,51.51219512195122,49.0,0.8181818181818182,5,39.0,2018,0,2.0,1
2065,16,3,0.742721193306025,0.157976164158093,0,2093,0.89627130541802,2,698,HD698A,HD,6.0,6.0,CA,18,A,3,East Coast,25,24,Middle->Middle,H,0.066096844134981,0,Northern California,PUB,1,6.0,8.0,294,13.0,0,2,244.0,119.0,274,271,0,244,119,226,18,125,30,155,0.1111111111111111,87.20833333333333,86.04166666666667,0.1875,7,174.0,2018,2,0.0,2
2018,24,3,0.618835562786947,0.319792190493947,0,1993,0.888637859112868,3,711,HD711A,HD,6.0,6.0,CA,21,A,3,East Coast,42,45,Middle->Middle,H,0.054818059356285,1,Northern California,PUB,1,7.0,8.0,703,15.0,0,1,226.0,226.0,471,243,1,226,226,177,21,0,245,245,0.0625,44.28888888888889,44.84444444444444,0.125,5,19.0,2018,0,0.0,2
1624,7,5,0.299237819091281,0.122451151887515,0,1374,0.856835090597119,3,717,HD717A,HD,6.0,6.0,MN,17,A,6,East Coast,31,30,Middle->Middle,H,0.02150978446967,1,Other,PUB,1,6.0,8.0,1256,15.0,1,1,221.0,220.0,436,246,1,221,220,175,17,1,215,216,0.16666666666666666,45.8,54.13333333333333,0.7142857142857143,6,17.0,2018,0,0.0,2
1606,14,2,0.572781123857921,0.238147720050211,0,1443,0.921253502855202,2,728,HD728A,HD,10.0,10.0,TX,11,A,3,East Coast,25,23,PK->High,H,0.033804525093799,1,Dallas,PUB,1,1.0,12.0,718,12.0,0,2,420.0,271.0,481,304,1,420,271,256,11,149,61,210,0.11538461538461539,62.73913043478261,69.82608695652173,0.14285714285714285,9,33.0,2018,0,0.0,2
1997,15,5,0.485327971059518,0.612072533156222,0,2236,0.932690572671158,3,735,HD735A,HD,7.0,7.0,CA,16,A,11,East Coast,26,35,Middle->Middle,H,0.040510289203374,1,Southern California,PUB,1,7.0,8.0,725,12.0,0,2,379.0,195.0,410,191,1,379,195,189,16,184,31,215,0.2391304347826087,63.885714285714286,57.05714285714286,0.3333333333333333,6,59.0,2018,0,0.0,2
1107,34,11,0.698220882468748,0.339453436045595,0,1162,0.945021555229536,4,739,HD739A,HD,9.0,9.0,MI,6,A,11,East Coast,43,58,Middle->Middle,H,0.04158465089608,1,Other,PUB,1,6.0,8.0,1332,9.0,1,1,210.0,207.0,382,241,1,210,207,198,6,3,172,175,0.15942028985507245,20.03448275862069,19.086206896551722,0.3235294117647059,6,40.0,2018,1,0.0,2
342,70,16,0.55569064395894,0.190568133560259,0,328,0.857792737025239,15,756,HN756T,HN,6.0,6.0,NH,5,T,19,East Coast,141,130,Middle->Middle,H,0.294057172619486,1,Other,PUB,1,6.0,8.0,448,14.0,0,1,221.0,210.0,221,242,0,221,210,191,5,11,0,11,0.12751677852348994,2.523076923076923,2.6307692307692307,0.22857142857142856,6,1.0,2018,3,0.0,2
2192,21,3,0.419860084583313,0.080301793764561,1,2506,0.905215547360213,3,765,HD765A,HD,8.0,8.0,CA,16,A,4,East Coast,41,48,Middle->Middle,H,0.095521360599238,1,Northern California,PUB,1,6.0,8.0,420,10.0,0,1,225.0,214.0,415,225,1,225,214,193,16,11,190,201,0.07692307692307693,52.208333333333336,45.666666666666664,0.14285714285714285,6,59.0,2018,0,0.0,2
545,0,0,0.6008762055675674,0.217301812647201,0,608,0.948609858766491,2,769,HS769A,HS,3.0,3.0,CA,7,A,2,CA History,37,50,PK->Elementary,H,0.055328093302641,0,Southern California,PUB,0,1.0,5.0,875,10.0,0,1,236.0,232.0,182,196,0,236,232,76,7,4,-54,-50,0.038461538461538464,12.16,10.9,0.18181818181818182,3,130.0,2018,0,0.0,2
1943,4,14,0.495608043293381,0.217301812647201,0,1818,0.932767434429144,1,77,SK77A,SK,8.0,11.0,CA,10,A,34,Science,9,8,PK->Middle,S,0.036794185740028,1,Northern California,PUB,1,1.0,8.0,211,6.0,0,1,289.0,297.0,293,292,0,289,297,258,10,-8,4,-4,0.8095238095238095,227.25,242.875,3.5,8,10.0,2018,3,3.0,2
642,110,20,0.372053982503466,0.127193141800767,1,597,0.885159790251641,28,774,HD774T,HD,9.0,9.0,OH,14,T,28,East Coast,296,320,Middle->Middle,H,0.300212503051779,1,Other,PUB,1,7.0,8.0,905,13.0,1,1,240.0,248.0,422,268,1,240,248,196,14,-8,182,174,0.08045977011494253,1.865625,2.00625,0.18181818181818182,7,17.0,2018,1,0.0,2
1680,18,0,0.641743173458337,0.188204177713565,0,1767,0.892476792930503,3,778,HD778A,HD,5.0,6.0,CO,18,A,0,East Coast,26,26,K->Middle,H,0.204370658031973,0,Other,PUB,0,2.0,8.0,121,15.0,0,1,236.0,232.0,238,224,0,236,232,179,18,4,2,6,0.0,67.96153846153847,64.61538461538461,0.0,6,69.0,2018,2,1.0,2
1610,11,1,0.607703233708991,0.190042702747044,0,1615,0.991978344581254,1,780,HD780A,HD,10.0,10.0,TX,8,A,2,East Coast,17,20,Middle->Middle,H,0.06647974756593715,1,Dallas,CHD,1,6.0,8.0,591,7.0,1,1,178.0,192.0,402,209,1,178,192,149,8,-14,224,210,0.09090909090909091,80.75,80.5,0.09090909090909091,5,28.0,2018,0,0.0,1
1355,9,0,0.53549999725229,0.520024554133114,0,1446,0.955582732810976,1,784,HD784A,HD,7.0,8.0,IA,8,A,1,East Coast,15,16,Middle->High,H,0.039454326270522,0,Other,PUB,1,6.0,12.0,423,9.0,0,2,372.0,193.0,449,213,1,372,193,162,8,179,77,256,0.058823529411764705,90.375,84.6875,0.0,5,8.0,2018,0,1.0,2
3006,11,9,0.278899648369385,0.156056308342378,0,2934,0.997327392013541,1,790,HC790A,HC,6.0,7.0,WA,16,A,11,East Coast,39,42,Undefined->Undefined,H,0.06647974756593715,0,Pacific Northwest,CHD,1,6.0,8.0,591,16.0,1,2,391.0,274.0,657,510,1,391,274,368,16,117,266,383,0.20754716981132076,69.85714285714286,71.57142857142857,0.8181818181818182,12,0.0,2017,2,1.0,2
758,129,6,0.640005270388837,0.18346781432229,1,790,0.884470393002662,21,792,HD792T,HD,9.0,9.0,MA,12,T,8,East Coast,169,204,Middle->Middle,H,0.318836310959761,1,Other,PUB,0,6.0,8.0,607,16.0,0,1,236.0,232.0,351,206,1,236,232,182,12,4,115,119,0.03773584905660377,3.872549019607843,3.715686274509804,0.046511627906976744,6,15.0,2018,1,0.0,2
1444,34,2,0.805386261539064,0.196269346964697,0,1280,0.897512947438463,4,801,HD801A,HD,7.0,8.0,MO,12,A,5,East Coast,52,48,Middle->Middle,H,0.054110762486251,1,Other,PUB,1,7.0,8.0,970,15.0,1,1,255.0,245.0,398,303,1,255,245,224,12,10,143,153,0.09433962264150944,26.666666666666668,30.083333333333332,0.058823529411764705,8,39.0,2018,1,1.0,2
970,79,10,0.492636974983122,0.206812613084965,1,1022,0.923197003298454,16,81,HD81A,HD,10.0,10.0,MI,10,A,14,East Coast,135,188,Middle->Middle,H,0.183758513501078,1,Other,PUB,1,6.0,8.0,919,14.0,0,1,223.0,234.0,446,283,1,223,234,143,10,-11,223,212,0.06930693069306931,5.4361702127659575,5.159574468085107,0.12658227848101267,5,21.0,2018,0,0.0,2
2580,17,4,0.244905558598505,0.077318351994076,0,2640,0.932855816109743,4,826,HC826A,HC,10.0,10.0,CA,19,A,7,East Coast,65,64,K->Middle,H,0.102843883190536,1,Southern California,PUB,1,2.0,8.0,601,14.0,0,1,146.0,145.0,392,224,1,146,145,127,19,1,246,247,0.09859154929577464,41.25,40.3125,0.23529411764705882,4,36.0,2018,0,0.0,1
1792,68,15,0.380567309401948,0.324928783360863,0,1843,0.889395362415458,24,833,HC833A,HC,6.0,6.0,MN,16,A,25,East Coast,149,203,Middle->Middle,H,0.195391415235356,1,Other,PUB,1,6.0,8.0,820,12.0,1,2,355.0,187.0,365,208,1,355,187,167,16,168,10,178,0.10964912280701754,9.078817733990148,8.827586206896552,0.22058823529411764,5,5.0,2018,1,0.0,1
1832,16,4,0.770982274587908,0.315596748151687,0,1593,0.947440257414296,2,864,HD864A,HD,10.0,10.0,CA,21,A,4,East Coast,16,22,K->Middle,H,0.035043602716354,1,Southern California,PUB,1,2.0,6.0,620,16.0,1,2,425.0,275.0,416,295,1,425,275,252,21,150,-9,141,0.15384615384615385,72.4090909090909,83.27272727272727,0.25,9,130.0,2018,1,0.0,3
